INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
2;05.07.2019 0:00:00;1;630000;23878
3;05.07.2019 0:00:00;1;630000;24197
4;05.07.2019 0:00:00;1;630000;24803
5;05.07.2019 0:00:00;1;630000;25709
6;05.07.2019 0:00:00;1;630000;26886
7;05.07.2019 0:00:00;1;630000;27086
8;05.07.2019 0:00:00;1;630000;27458
9;05.07.2019 0:00:00;1;630000;27464
10;05.07.2019 0:00:00;1;630000;27480
11;05.07.2019 0:00:00;1;630000;27502
12;05.07.2019 0:00:00;1;630000;27469
13;05.07.2019 0:00:00;1;630000;27181
14;05.07.2019 0:00:00;1;630000;27158
15;05.07.2019 0:00:00;1;630000;26943
16;05.07.2019 0:00:00;1;630000;26919
17;05.07.2019 0:00:00;1;630000;26689
18;05.07.2019 0:00:00;1;630000;26887
19;05.07.2019 0:00:00;1;630000;26882
20;05.07.2019 0:00:00;1;630000;26671
21;05.07.2019 0:00:00;1;630000;25692
22;05.07.2019 0:00:00;1;630000;24962
23;05.07.2019 0:00:00;1;630000;24667
0;06.07.2019 0:00:00;1;630000;24095
1;06.07.2019 0:00:00;1;630000;24226
2;06.07.2019 0:00:00;1;630000;23930
3;06.07.2019 0:00:00;1;630000;23937
4;06.07.2019 0:00:00;1;630000;24269
5;06.07.2019 0:00:00;1;630000;24830
6;06.07.2019 0:00:00;1;630000;25735
7;06.07.2019 0:00:00;1;630000;26449
8;06.07.2019 0:00:00;1;630000;26987
9;06.07.2019 0:00:00;1;630000;26733
10;06.07.2019 0:00:00;1;630000;26685
11;06.07.2019 0:00:00;1;630000;26627
12;06.07.2019 0:00:00;1;630000;26316
13;06.07.2019 0:00:00;1;630000;26394
14;06.07.2019 0:00:00;1;630000;26300
15;06.07.2019 0:00:00;1;630000;26703
16;06.07.2019 0:00:00;1;630000;26613
17;06.07.2019 0:00:00;1;630000;26260
18;06.07.2019 0:00:00;1;630000;26189
19;06.07.2019 0:00:00;1;630000;26233
20;06.07.2019 0:00:00;1;630000;26413
21;06.07.2019 0:00:00;1;630000;25497
22;06.07.2019 0:00:00;1;630000;24916
23;06.07.2019 0:00:00;1;630000;24345
0;07.07.2019 0:00:00;1;630000;24192
1;07.07.2019 0:00:00;1;630000;23941
2;07.07.2019 0:00:00;1;630000;23559
3;07.07.2019 0:00:00;1;630000;23862
4;07.07.2019 0:00:00;1;630000;24052
5;07.07.2019 0:00:00;1;630000;24613
6;07.07.2019 0:00:00;1;630000;25296
7;07.07.2019 0:00:00;1;630000;26029
8;07.07.2019 0:00:00;1;630000;26335
9;07.07.2019 0:00:00;1;630000;26554
10;07.07.2019 0:00:00;1;630000;26267
11;07.07.2019 0:00:00;1;630000;26577
12;07.07.2019 0:00:00;1;630000;26289
13;07.07.2019 0:00:00;1;630000;26285
14;07.07.2019 0:00:00;1;630000;26428
15;07.07.2019 0:00:00;1;630000;26464
16;07.07.2019 0:00:00;1;630000;26482
17;07.07.2019 0:00:00;1;630000;26295
18;07.07.2019 0:00:00;1;630000;26330
19;07.07.2019 0:00:00;1;630000;26658
20;07.07.2019 0:00:00;1;630000;26209
21;07.07.2019 0:00:00;1;630000;25322
22;07.07.2019 0:00:00;1;630000;24576
23;07.07.2019 0:00:00;1;630000;24068
0;08.07.2019 0:00:00;1;630000;24095
1;08.07.2019 0:00:00;1;630000;23726
2;08.07.2019 0:00:00;1;630000;23698
3;08.07.2019 0:00:00;1;630000;24103
4;08.07.2019 0:00:00;1;630000;24863
5;08.07.2019 0:00:00;1;630000;25552
6;08.07.2019 0:00:00;1;630000;26929
7;08.07.2019 0:00:00;1;630000;27528
8;08.07.2019 0:00:00;1;630000;27760
9;08.07.2019 0:00:00;1;630000;27422
10;08.07.2019 0:00:00;1;630000;27516
11;08.07.2019 0:00:00;1;630000;27635
12;08.07.2019 0:00:00;1;630000;27468
13;08.07.2019 0:00:00;1;630000;27282
14;08.07.2019 0:00:00;1;630000;27486
15;08.07.2019 0:00:00;1;630000;27296
16;08.07.2019 0:00:00;1;630000;27062
17;08.07.2019 0:00:00;1;630000;26809
18;08.07.2019 0:00:00;1;630000;26822
19;08.07.2019 0:00:00;1;630000;27069
20;08.07.2019 0:00:00;1;630000;26462
21;08.07.2019 0:00:00;1;630000;25570
22;08.07.2019 0:00:00;1;630000;24752
23;08.07.2019 0:00:00;1;630000;24300
0;09.07.2019 0:00:00;1;630000;24222
1;09.07.2019 0:00:00;1;630000;23884
2;09.07.2019 0:00:00;1;630000;23769
3;09.07.2019 0:00:00;1;630000;23972
4;09.07.2019 0:00:00;1;630000;24847
5;09.07.2019 0:00:00;1;630000;25459
6;09.07.2019 0:00:00;1;630000;26936
7;09.07.2019 0:00:00;1;630000;27364
8;09.07.2019 0:00:00;1;630000;27290
9;09.07.2019 0:00:00;1;630000;27304
10;09.07.2019 0:00:00;1;630000;27230
11;09.07.2019 0:00:00;1;630000;27259
12;09.07.2019 0:00:00;1;630000;27254
13;09.07.2019 0:00:00;1;630000;26855
14;09.07.2019 0:00:00;1;630000;26833
15;09.07.2019 0:00:00;1;630000;26938
16;09.07.2019 0:00:00;1;630000;26771
17;09.07.2019 0:00:00;1;630000;26390
18;09.07.2019 0:00:00;1;630000;26647
19;09.07.2019 0:00:00;1;630000;26593
20;09.07.2019 0:00:00;1;630000;26476
21;09.07.2019 0:00:00;1;630000;25473
22;09.07.2019 0:00:00;1;630000;24665
23;09.07.2019 0:00:00;1;630000;24040
0;10.07.2019 0:00:00;1;630000;23885
1;10.07.2019 0:00:00;1;630000;23739
2;10.07.2019 0:00:00;1;630000;23804
3;10.07.2019 0:00:00;1;630000;23990
4;10.07.2019 0:00:00;1;630000;24801
5;10.07.2019 0:00:00;1;630000;25582
6;10.07.2019 0:00:00;1;630000;26752
7;10.07.2019 0:00:00;1;630000;27136
8;10.07.2019 0:00:00;1;630000;27238
9;10.07.2019 0:00:00;1;630000;27232
10;10.07.2019 0:00:00;1;630000;27269
11;10.07.2019 0:00:00;1;630000;27490
12;10.07.2019 0:00:00;1;630000;27420
13;10.07.2019 0:00:00;1;630000;27325
14;10.07.2019 0:00:00;1;630000;27342
15;10.07.2019 0:00:00;1;630000;27115
16;10.07.2019 0:00:00;1;630000;27193
17;10.07.2019 0:00:00;1;630000;26788
18;10.07.2019 0:00:00;1;630000;26768
19;10.07.2019 0:00:00;1;630000;26833
20;10.07.2019 0:00:00;1;630000;26644
21;10.07.2019 0:00:00;1;630000;25729
22;10.07.2019 0:00:00;1;630000;25014
23;10.07.2019 0:00:00;1;630000;24354
0;11.07.2019 0:00:00;1;630000;24297
1;11.07.2019 0:00:00;1;630000;23969
2;11.07.2019 0:00:00;1;630000;23954
3;11.07.2019 0:00:00;1;630000;24436
4;11.07.2019 0:00:00;1;630000;25152
5;11.07.2019 0:00:00;1;630000;25691
6;11.07.2019 0:00:00;1;630000;26865
7;11.07.2019 0:00:00;1;630000;27427
8;11.07.2019 0:00:00;1;630000;27474
9;11.07.2019 0:00:00;1;630000;27446
10;11.07.2019 0:00:00;1;630000;27496
11;11.07.2019 0:00:00;1;630000;27612
12;11.07.2019 0:00:00;1;630000;27448
13;11.07.2019 0:00:00;1;630000;27257
14;11.07.2019 0:00:00;1;630000;27241
15;11.07.2019 0:00:00;1;630000;27031
16;11.07.2019 0:00:00;1;630000;26712
17;11.07.2019 0:00:00;1;630000;26529
18;11.07.2019 0:00:00;1;630000;26661
19;11.07.2019 0:00:00;1;630000;27123
20;11.07.2019 0:00:00;1;630000;26865
21;11.07.2019 0:00:00;1;630000;25796
22;11.07.2019 0:00:00;1;630000;25219
23;11.07.2019 0:00:00;1;630000;24645
0;12.07.2019 0:00:00;1;630000;24426
1;12.07.2019 0:00:00;1;630000;24212
2;12.07.2019 0:00:00;1;630000;24115
3;12.07.2019 0:00:00;1;630000;24249
4;12.07.2019 0:00:00;1;630000;24993
5;12.07.2019 0:00:00;1;630000;26094
6;12.07.2019 0:00:00;1;630000;27041
7;12.07.2019 0:00:00;1;630000;27602
8;12.07.2019 0:00:00;1;630000;27850
9;12.07.2019 0:00:00;1;630000;27685
10;12.07.2019 0:00:00;1;630000;27715
11;12.07.2019 0:00:00;1;630000;27639
12;12.07.2019 0:00:00;1;630000;27677
13;12.07.2019 0:00:00;1;630000;27634
14;12.07.2019 0:00:00;1;630000;27607
15;12.07.2019 0:00:00;1;630000;27093
16;12.07.2019 0:00:00;1;630000;27208
17;12.07.2019 0:00:00;1;630000;26618
18;12.07.2019 0:00:00;1;630000;26793
19;12.07.2019 0:00:00;1;630000;27060
20;12.07.2019 0:00:00;1;630000;26955
21;12.07.2019 0:00:00;1;630000;26014
22;12.07.2019 0:00:00;1;630000;25159
23;12.07.2019 0:00:00;1;630000;24737
0;13.07.2019 0:00:00;1;630000;24736
1;13.07.2019 0:00:00;1;630000;24314
2;13.07.2019 0:00:00;1;630000;23937
3;13.07.2019 0:00:00;1;630000;24086
4;13.07.2019 0:00:00;1;630000;24251
5;13.07.2019 0:00:00;1;630000;25135
6;13.07.2019 0:00:00;1;630000;26035
7;13.07.2019 0:00:00;1;630000;26829
8;13.07.2019 0:00:00;1;630000;27384
9;13.07.2019 0:00:00;1;630000;27230
10;13.07.2019 0:00:00;1;630000;27109
11;13.07.2019 0:00:00;1;630000;26875
12;13.07.2019 0:00:00;1;630000;27210
13;13.07.2019 0:00:00;1;630000;26832
14;13.07.2019 0:00:00;1;630000;26991
15;13.07.2019 0:00:00;1;630000;26900
16;13.07.2019 0:00:00;1;630000;26834
17;13.07.2019 0:00:00;1;630000;26323
18;13.07.2019 0:00:00;1;630000;26521
19;13.07.2019 0:00:00;1;630000;26826
20;13.07.2019 0:00:00;1;630000;26760
21;13.07.2019 0:00:00;1;630000;25660
22;13.07.2019 0:00:00;1;630000;25128
23;13.07.2019 0:00:00;1;630000;24658
0;14.07.2019 0:00:00;1;630000;24167
1;14.07.2019 0:00:00;1;630000;23944
2;14.07.2019 0:00:00;1;630000;23636
3;14.07.2019 0:00:00;1;630000;23758
4;14.07.2019 0:00:00;1;630000;24242
5;14.07.2019 0:00:00;1;630000;24588
6;14.07.2019 0:00:00;1;630000;25360
7;14.07.2019 0:00:00;1;630000;26452
8;14.07.2019 0:00:00;1;630000;26816
9;14.07.2019 0:00:00;1;630000;26767
10;14.07.2019 0:00:00;1;630000;26827
11;14.07.2019 0:00:00;1;630000;26806
12;14.07.2019 0:00:00;1;630000;26769
13;14.07.2019 0:00:00;1;630000;26625
14;14.07.2019 0:00:00;1;630000;26907
15;14.07.2019 0:00:00;1;630000;26727
16;14.07.2019 0:00:00;1;630000;26453
17;14.07.2019 0:00:00;1;630000;26251
18;14.07.2019 0:00:00;1;630000;26676
19;14.07.2019 0:00:00;1;630000;26822
20;14.07.2019 0:00:00;1;630000;26360
21;14.07.2019 0:00:00;1;630000;25485
22;14.07.2019 0:00:00;1;630000;24714
23;14.07.2019 0:00:00;1;630000;24191
0;15.07.2019 0:00:00;1;630000;24139
1;15.07.2019 0:00:00;1;630000;23873
2;15.07.2019 0:00:00;1;630000;23803
3;15.07.2019 0:00:00;1;630000;24184
4;15.07.2019 0:00:00;1;630000;24765
5;15.07.2019 0:00:00;1;630000;25543
6;15.07.2019 0:00:00;1;630000;26949
7;15.07.2019 0:00:00;1;630000;27584
8;15.07.2019 0:00:00;1;630000;27661
9;15.07.2019 0:00:00;1;630000;27587
10;15.07.2019 0:00:00;1;630000;27630
11;15.07.2019 0:00:00;1;630000;27676
12;15.07.2019 0:00:00;1;630000;27665
13;15.07.2019 0:00:00;1;630000;27602
14;15.07.2019 0:00:00;1;630000;27335
15;15.07.2019 0:00:00;1;630000;27443
16;15.07.2019 0:00:00;1;630000;27088
17;15.07.2019 0:00:00;1;630000;27004
18;15.07.2019 0:00:00;1;630000;26990
19;15.07.2019 0:00:00;1;630000;27188
20;15.07.2019 0:00:00;1;630000;26599
21;15.07.2019 0:00:00;1;630000;25506
22;15.07.2019 0:00:00;1;630000;25060
23;15.07.2019 0:00:00;1;630000;24679
0;16.07.2019 0:00:00;1;630000;24372
1;16.07.2019 0:00:00;1;630000;24026
2;16.07.2019 0:00:00;1;630000;23808
3;16.07.2019 0:00:00;1;630000;24161
4;16.07.2019 0:00:00;1;630000;24723
5;16.07.2019 0:00:00;1;630000;26009
6;16.07.2019 0:00:00;1;630000;26940
7;16.07.2019 0:00:00;1;630000;27317
8;16.07.2019 0:00:00;1;630000;27505
9;16.07.2019 0:00:00;1;630000;27384
10;16.07.2019 0:00:00;1;630000;27486
11;16.07.2019 0:00:00;1;630000;27667
12;16.07.2019 0:00:00;1;630000;27531
13;16.07.2019 0:00:00;1;630000;27495
14;16.07.2019 0:00:00;1;630000;27406
15;16.07.2019 0:00:00;1;630000;27446
16;16.07.2019 0:00:00;1;630000;26803
17;16.07.2019 0:00:00;1;630000;26505
18;16.07.2019 0:00:00;1;630000;26620
19;16.07.2019 0:00:00;1;630000;26908
20;16.07.2019 0:00:00;1;630000;26818
21;16.07.2019 0:00:00;1;630000;25458
22;16.07.2019 0:00:00;1;630000;24669
23;16.07.2019 0:00:00;1;630000;24464
0;17.07.2019 0:00:00;1;630000;24268
1;17.07.2019 0:00:00;1;630000;23896
2;17.07.2019 0:00:00;1;630000;23964
3;17.07.2019 0:00:00;1;630000;24090
4;17.07.2019 0:00:00;1;630000;24989
5;17.07.2019 0:00:00;1;630000;25782
6;17.07.2019 0:00:00;1;630000;27057
7;17.07.2019 0:00:00;1;630000;27499
8;17.07.2019 0:00:00;1;630000;27582
9;17.07.2019 0:00:00;1;630000;27523
10;17.07.2019 0:00:00;1;630000;27466
11;17.07.2019 0:00:00;1;630000;27572
12;17.07.2019 0:00:00;1;630000;27750
13;17.07.2019 0:00:00;1;630000;27622
14;17.07.2019 0:00:00;1;630000;27511
15;17.07.2019 0:00:00;1;630000;27324
16;17.07.2019 0:00:00;1;630000;27061
17;17.07.2019 0:00:00;1;630000;26745
18;17.07.2019 0:00:00;1;630000;27074
19;17.07.2019 0:00:00;1;630000;27361
20;17.07.2019 0:00:00;1;630000;26790
21;17.07.2019 0:00:00;1;630000;25756
22;17.07.2019 0:00:00;1;630000;24864
23;17.07.2019 0:00:00;1;630000;24386
0;18.07.2019 0:00:00;1;630000;24206
1;18.07.2019 0:00:00;1;630000;23983
2;18.07.2019 0:00:00;1;630000;23906
3;18.07.2019 0:00:00;1;630000;24205
4;18.07.2019 0:00:00;1;630000;24823
5;18.07.2019 0:00:00;1;630000;25954
6;18.07.2019 0:00:00;1;630000;27010
7;18.07.2019 0:00:00;1;630000;27681
8;18.07.2019 0:00:00;1;630000;27682
9;18.07.2019 0:00:00;1;630000;27800
10;18.07.2019 0:00:00;1;630000;27698
11;18.07.2019 0:00:00;1;630000;27895
12;18.07.2019 0:00:00;1;630000;27926
13;18.07.2019 0:00:00;1;630000;27703
14;18.07.2019 0:00:00;1;630000;27841
15;18.07.2019 0:00:00;1;630000;27651
16;18.07.2019 0:00:00;1;630000;27508
17;18.07.2019 0:00:00;1;630000;27212
18;18.07.2019 0:00:00;1;630000;27111
19;18.07.2019 0:00:00;1;630000;27537
20;18.07.2019 0:00:00;1;630000;27177
21;18.07.2019 0:00:00;1;630000;25998
22;18.07.2019 0:00:00;1;630000;25311
23;18.07.2019 0:00:00;1;630000;24855
0;19.07.2019 0:00:00;1;630000;24570
1;19.07.2019 0:00:00;1;630000;24335
2;19.07.2019 0:00:00;1;630000;24207
3;19.07.2019 0:00:00;1;630000;24666
4;19.07.2019 0:00:00;1;630000;25327
5;19.07.2019 0:00:00;1;630000;26127
6;19.07.2019 0:00:00;1;630000;27691
7;19.07.2019 0:00:00;1;630000;27832
8;19.07.2019 0:00:00;1;630000;28063
9;19.07.2019 0:00:00;1;630000;28072
10;19.07.2019 0:00:00;1;630000;28120
11;19.07.2019 0:00:00;1;630000;28247
12;19.07.2019 0:00:00;1;630000;28189
13;19.07.2019 0:00:00;1;630000;28074
14;19.07.2019 0:00:00;1;630000;28030
15;19.07.2019 0:00:00;1;630000;27584
16;19.07.2019 0:00:00;1;630000;27573
17;19.07.2019 0:00:00;1;630000;27188
18;19.07.2019 0:00:00;1;630000;27094
19;19.07.2019 0:00:00;1;630000;27249
20;19.07.2019 0:00:00;1;630000;26721
21;19.07.2019 0:00:00;1;630000;26131
22;19.07.2019 0:00:00;1;630000;25253
23;19.07.2019 0:00:00;1;630000;24793
0;20.07.2019 0:00:00;1;630000;24661
1;20.07.2019 0:00:00;1;630000;24298
2;20.07.2019 0:00:00;1;630000;24297
3;20.07.2019 0:00:00;1;630000;24306
4;20.07.2019 0:00:00;1;630000;24745
5;20.07.2019 0:00:00;1;630000;25273
6;20.07.2019 0:00:00;1;630000;26474
7;20.07.2019 0:00:00;1;630000;27127
8;20.07.2019 0:00:00;1;630000;27160
9;20.07.2019 0:00:00;1;630000;27481
10;20.07.2019 0:00:00;1;630000;27293
11;20.07.2019 0:00:00;1;630000;27343
12;20.07.2019 0:00:00;1;630000;27438
13;20.07.2019 0:00:00;1;630000;26991
14;20.07.2019 0:00:00;1;630000;27101
15;20.07.2019 0:00:00;1;630000;27023
16;20.07.2019 0:00:00;1;630000;26793
17;20.07.2019 0:00:00;1;630000;26253
18;20.07.2019 0:00:00;1;630000;26633
19;20.07.2019 0:00:00;1;630000;26913
20;20.07.2019 0:00:00;1;630000;26693
21;20.07.2019 0:00:00;1;630000;25697
22;20.07.2019 0:00:00;1;630000;25244
23;20.07.2019 0:00:00;1;630000;24683
0;21.07.2019 0:00:00;1;630000;24066
1;21.07.2019 0:00:00;1;630000;24138
2;21.07.2019 0:00:00;1;630000;23771
3;21.07.2019 0:00:00;1;630000;23723
4;21.07.2019 0:00:00;1;630000;23986
5;21.07.2019 0:00:00;1;630000;24526
6;21.07.2019 0:00:00;1;630000;25553
7;21.07.2019 0:00:00;1;630000;26282
8;21.07.2019 0:00:00;1;630000;26860
9;21.07.2019 0:00:00;1;630000;26915
10;21.07.2019 0:00:00;1;630000;26890
11;21.07.2019 0:00:00;1;630000;26770
12;21.07.2019 0:00:00;1;630000;26969
13;21.07.2019 0:00:00;1;630000;26762
14;21.07.2019 0:00:00;1;630000;26634
15;21.07.2019 0:00:00;1;630000;26912
16;21.07.2019 0:00:00;1;630000;26745
17;21.07.2019 0:00:00;1;630000;26724
18;21.07.2019 0:00:00;1;630000;26889
19;21.07.2019 0:00:00;1;630000;26939
20;21.07.2019 0:00:00;1;630000;26587
21;21.07.2019 0:00:00;1;630000;25390
22;21.07.2019 0:00:00;1;630000;24884
23;21.07.2019 0:00:00;1;630000;24452
0;22.07.2019 0:00:00;1;630000;24169
1;22.07.2019 0:00:00;1;630000;23839
2;22.07.2019 0:00:00;1;630000;23683
3;22.07.2019 0:00:00;1;630000;24193
4;22.07.2019 0:00:00;1;630000;24988
5;22.07.2019 0:00:00;1;630000;25797
6;22.07.2019 0:00:00;1;630000;26885
7;22.07.2019 0:00:00;1;630000;27922
8;22.07.2019 0:00:00;1;630000;28125
9;22.07.2019 0:00:00;1;630000;28041
10;22.07.2019 0:00:00;1;630000;27979
11;22.07.2019 0:00:00;1;630000;27962
12;22.07.2019 0:00:00;1;630000;27872
13;22.07.2019 0:00:00;1;630000;28000
14;22.07.2019 0:00:00;1;630000;27906
15;22.07.2019 0:00:00;1;630000;27640
16;22.07.2019 0:00:00;1;630000;27381
17;22.07.2019 0:00:00;1;630000;27190
18;22.07.2019 0:00:00;1;630000;27060
19;22.07.2019 0:00:00;1;630000;27343
20;22.07.2019 0:00:00;1;630000;26764
21;22.07.2019 0:00:00;1;630000;25942
22;22.07.2019 0:00:00;1;630000;25299
23;22.07.2019 0:00:00;1;630000;24865
0;23.07.2019 0:00:00;1;630000;24609
1;23.07.2019 0:00:00;1;630000;23998
2;23.07.2019 0:00:00;1;630000;24003
3;23.07.2019 0:00:00;1;630000;24366
4;23.07.2019 0:00:00;1;630000;25005
5;23.07.2019 0:00:00;1;630000;25972
6;23.07.2019 0:00:00;1;630000;27307
7;23.07.2019 0:00:00;1;630000;27653
8;23.07.2019 0:00:00;1;630000;27924
9;23.07.2019 0:00:00;1;630000;27700
10;23.07.2019 0:00:00;1;630000;27505
11;23.07.2019 0:00:00;1;630000;27693
12;23.07.2019 0:00:00;1;630000;27786
13;23.07.2019 0:00:00;1;630000;27538
14;23.07.2019 0:00:00;1;630000;27452
15;23.07.2019 0:00:00;1;630000;27405
16;23.07.2019 0:00:00;1;630000;27289
17;23.07.2019 0:00:00;1;630000;27101
18;23.07.2019 0:00:00;1;630000;27162
19;23.07.2019 0:00:00;1;630000;27382
20;23.07.2019 0:00:00;1;630000;26893
21;23.07.2019 0:00:00;1;630000;25901
22;23.07.2019 0:00:00;1;630000;25093
23;23.07.2019 0:00:00;1;630000;24755
0;24.07.2019 0:00:00;1;630000;24494
1;24.07.2019 0:00:00;1;630000;24186
2;24.07.2019 0:00:00;1;630000;23952
3;24.07.2019 0:00:00;1;630000;24430
4;24.07.2019 0:00:00;1;630000;24901
5;24.07.2019 0:00:00;1;630000;25699
6;24.07.2019 0:00:00;1;630000;27160
7;24.07.2019 0:00:00;1;630000;27584
8;24.07.2019 0:00:00;1;630000;27700
9;24.07.2019 0:00:00;1;630000;27719
10;24.07.2019 0:00:00;1;630000;27490
11;24.07.2019 0:00:00;1;630000;27896
12;24.07.2019 0:00:00;1;630000;27728
13;24.07.2019 0:00:00;1;630000;27825
14;24.07.2019 0:00:00;1;630000;27737
15;24.07.2019 0:00:00;1;630000;27541
16;24.07.2019 0:00:00;1;630000;27093
17;24.07.2019 0:00:00;1;630000;27159
18;24.07.2019 0:00:00;1;630000;27114
19;24.07.2019 0:00:00;1;630000;27465
20;24.07.2019 0:00:00;1;630000;26799
21;24.07.2019 0:00:00;1;630000;25872
22;24.07.2019 0:00:00;1;630000;25237
23;24.07.2019 0:00:00;1;630000;24867
0;25.07.2019 0:00:00;1;630000;24348
1;25.07.2019 0:00:00;1;630000;24275
2;25.07.2019 0:00:00;1;630000;24166
3;25.07.2019 0:00:00;1;630000;24215
4;25.07.2019 0:00:00;1;630000;24990
5;25.07.2019 0:00:00;1;630000;26008
6;25.07.2019 0:00:00;1;630000;27316
7;25.07.2019 0:00:00;1;630000;27600
8;25.07.2019 0:00:00;1;630000;27852
9;25.07.2019 0:00:00;1;630000;28024
10;25.07.2019 0:00:00;1;630000;27563
11;25.07.2019 0:00:00;1;630000;27777
12;25.07.2019 0:00:00;1;630000;27904
13;25.07.2019 0:00:00;1;630000;27417
14;25.07.2019 0:00:00;1;630000;27348
15;25.07.2019 0:00:00;1;630000;27222
16;25.07.2019 0:00:00;1;630000;26973
17;25.07.2019 0:00:00;1;630000;26759
18;25.07.2019 0:00:00;1;630000;26912
19;25.07.2019 0:00:00;1;630000;27312
20;25.07.2019 0:00:00;1;630000;26853
21;25.07.2019 0:00:00;1;630000;26018
22;25.07.2019 0:00:00;1;630000;24944
23;25.07.2019 0:00:00;1;630000;24609
0;26.07.2019 0:00:00;1;630000;24437
1;26.07.2019 0:00:00;1;630000;24156
2;26.07.2019 0:00:00;1;630000;24041
3;26.07.2019 0:00:00;1;630000;24361
4;26.07.2019 0:00:00;1;630000;25271
5;26.07.2019 0:00:00;1;630000;25877
6;26.07.2019 0:00:00;1;630000;27139
7;26.07.2019 0:00:00;1;630000;27897
8;26.07.2019 0:00:00;1;630000;28297
9;26.07.2019 0:00:00;1;630000;28210
10;26.07.2019 0:00:00;1;630000;28111
11;26.07.2019 0:00:00;1;630000;28072
12;26.07.2019 0:00:00;1;630000;28142
13;26.07.2019 0:00:00;1;630000;28005
14;26.07.2019 0:00:00;1;630000;27834
15;26.07.2019 0:00:00;1;630000;27661
16;26.07.2019 0:00:00;1;630000;27285
17;26.07.2019 0:00:00;1;630000;27041
18;26.07.2019 0:00:00;1;630000;27223
19;26.07.2019 0:00:00;1;630000;27439
20;26.07.2019 0:00:00;1;630000;27118
21;26.07.2019 0:00:00;1;630000;26113
22;26.07.2019 0:00:00;1;630000;25062
23;26.07.2019 0:00:00;1;630000;25015
0;27.07.2019 0:00:00;1;630000;24619
1;27.07.2019 0:00:00;1;630000;24418
2;27.07.2019 0:00:00;1;630000;24270
3;27.07.2019 0:00:00;1;630000;24063
4;27.07.2019 0:00:00;1;630000;24481
5;27.07.2019 0:00:00;1;630000;25172
6;27.07.2019 0:00:00;1;630000;26328
7;27.07.2019 0:00:00;1;630000;27170
8;27.07.2019 0:00:00;1;630000;27390
9;27.07.2019 0:00:00;1;630000;27303
10;27.07.2019 0:00:00;1;630000;27210
11;27.07.2019 0:00:00;1;630000;27443
12;27.07.2019 0:00:00;1;630000;27115
13;27.07.2019 0:00:00;1;630000;27241
14;27.07.2019 0:00:00;1;630000;27080
15;27.07.2019 0:00:00;1;630000;27066
16;27.07.2019 0:00:00;1;630000;26960
17;27.07.2019 0:00:00;1;630000;26560
18;27.07.2019 0:00:00;1;630000;26646
19;27.07.2019 0:00:00;1;630000;27126
20;27.07.2019 0:00:00;1;630000;26559
21;27.07.2019 0:00:00;1;630000;25758
22;27.07.2019 0:00:00;1;630000;25029
23;27.07.2019 0:00:00;1;630000;24646
0;28.07.2019 0:00:00;1;630000;24483
1;28.07.2019 0:00:00;1;630000;24184
2;28.07.2019 0:00:00;1;630000;24167
3;28.07.2019 0:00:00;1;630000;24100
4;28.07.2019 0:00:00;1;630000;24293
5;28.07.2019 0:00:00;1;630000;24854
6;28.07.2019 0:00:00;1;630000;25836
7;28.07.2019 0:00:00;1;630000;26529
8;28.07.2019 0:00:00;1;630000;26756
9;28.07.2019 0:00:00;1;630000;27051
10;28.07.2019 0:00:00;1;630000;26909
11;28.07.2019 0:00:00;1;630000;27170
12;28.07.2019 0:00:00;1;630000;27001
13;28.07.2019 0:00:00;1;630000;26818
14;28.07.2019 0:00:00;1;630000;26939
15;28.07.2019 0:00:00;1;630000;26993
16;28.07.2019 0:00:00;1;630000;26997
17;28.07.2019 0:00:00;1;630000;26561
18;28.07.2019 0:00:00;1;630000;27110
19;28.07.2019 0:00:00;1;630000;27230
20;28.07.2019 0:00:00;1;630000;26570
21;28.07.2019 0:00:00;1;630000;25523
22;28.07.2019 0:00:00;1;630000;25058
23;28.07.2019 0:00:00;1;630000;24779
0;29.07.2019 0:00:00;1;630000;24316
1;29.07.2019 0:00:00;1;630000;24128
2;29.07.2019 0:00:00;1;630000;24089
3;29.07.2019 0:00:00;1;630000;24348
4;29.07.2019 0:00:00;1;630000;25079
5;29.07.2019 0:00:00;1;630000;25891
6;29.07.2019 0:00:00;1;630000;27265
7;29.07.2019 0:00:00;1;630000;27577
8;29.07.2019 0:00:00;1;630000;28025
9;29.07.2019 0:00:00;1;630000;28071
10;29.07.2019 0:00:00;1;630000;27922
11;29.07.2019 0:00:00;1;630000;28118
12;29.07.2019 0:00:00;1;630000;27787
13;29.07.2019 0:00:00;1;630000;27860
14;29.07.2019 0:00:00;1;630000;27792
15;29.07.2019 0:00:00;1;630000;27917
16;29.07.2019 0:00:00;1;630000;27698
17;29.07.2019 0:00:00;1;630000;27433
18;29.07.2019 0:00:00;1;630000;27313
19;29.07.2019 0:00:00;1;630000;27652
20;29.07.2019 0:00:00;1;630000;27150
21;29.07.2019 0:00:00;1;630000;26207
22;29.07.2019 0:00:00;1;630000;25401
23;29.07.2019 0:00:00;1;630000;24854
0;30.07.2019 0:00:00;1;630000;24582
1;30.07.2019 0:00:00;1;630000;24534
2;30.07.2019 0:00:00;1;630000;24270
3;30.07.2019 0:00:00;1;630000;24655
4;30.07.2019 0:00:00;1;630000;25264
5;30.07.2019 0:00:00;1;630000;26112
6;30.07.2019 0:00:00;1;630000;27513
7;30.07.2019 0:00:00;1;630000;28034
